unix_time,acc_x,acc_y,acc_z,lin_acc_x,lin_acc_y,lin_acc_z,gyr_x,gyr_y,gyr_z,rot_x,rot_y,rot_z,mag_x,mag_y,mag_z,lat,lng,bearing,speed,alt,err_lat,err_lng,pressure,station,run,walk,auto,cycling,unknown,
9265285669289,,,,,,,0.1850586,0.11994934,0.083984375,,,,,,,,,,,,,,,,,,,,,
9265285669289,,,,,,,,,,,,,-27.70691,9.083557,-6.3934326,,,,,,,,,,,,,,,
9265295007668,,,,,,,,,,72.83807,-16.531801,-3.1240282,,,,,,,,,,,,,,,,,,
9265285669289,,,,,,,,,,,,,,,,,,,,,,,1024.8767,,,,,,,
9265305810890,-0.43551636,3.3571014,9.374207,,,,,,,,,,,,,,,,,,,,,,,,,,,
9265315607033,,,,0.13221186,0.30964446,-1.4532042,,,,,,,,,,,,,,,,,,,,,,,,
9265315607033,,,,,,,,,,72.641266,-17.03074,-3.0592456,,,,,,,,,,,,,,,,,,
9265305810890,,,,,,,0.35560608,-0.021057129,0.11680603,,,,,,,,,,,,,,,,,,,,,
9265305810890,,,,,,,,,,,,,-27.848816,8.41217,-6.4086914,,,,,,,,,,,,,,,
9265325952492,-0.38433838,3.797699,8.740845,,,,,,,,,,,,,,,,,,,,,,,,,,,
9265334711037,,,,0.20409262,0.7459936,-1.8472776,,,,,,,,,,,,,,,,,,,,,,,,
9265334711037,,,,,,,,,,72.55914,-17.623264,-2.7948534,,,,,,,,,,,,,,,,,,
9265325952492,,,,,,,,,,,,,-28.404236,7.373047,-5.8624268,,,,,,,,,,,,,,,
9265325952492,,,,,,,0.41481018,-0.20970154,0.12637329,,,,,,,,,,,,,,,,,,,,,
9265319238625,,,,,,,,,,,,,,,,,,,,,,,1024.8767,,,,,,,
9265346094094,-0.15574646,4.108719,8.59787,,,,,,,,,,,,,,,,,,,,,,,,,,,
9265346094094,,,,,,,,,,,,,-28.118896,7.661438,-6.1447144,,,,,,,,,,,,,,,
9265346094094,,,,,,,0.29144287,-0.31278992,0.12930298,,,,,,,,,,,,,,,,,,,,,
9265354577980,,,,0.4232186,0.78072166,-1.682869,,,,,,,,,,,,,,,,,,,,,,,,
9265354577980,,,,,,,,,,72.5148,-18.102942,-2.3757153,,,,,,,,,,,,,,,,,,
9265352807961,,,,,,,,,,,,,,,,,,,,,,,1024.8767,,,,,,,
9265375177346,,,,0.9727524,1.2677009,-1.1735382,,,,,,,,,,,,,,,,,,,,,,,,
9265366235695,0.33335876,4.46196,8.918777,,,,,,,,,,,,,,,,,,,,,,,,,,,
9265375177346,,,,,,,,,,72.45294,-18.40543,-1.9122248,,,,,,,,,,,,,,,,,,
9265366235695,,,,,,,0.107788086,-0.28353882,0.12023926,,,,,,,,,,,,,,,,,,,,,
9265366235695,,,,,,,,,,,,,-28.187561,7.9711914,-5.7037354,,,,,,,,,,,,,,,
9265386377297,0.58795166,4.5643005,9.241928,,,,,,,,,,,,,,,,,,,,,,,,,,,
9265386377297,,,,,,,-0.057281494,-0.1882782,0.057556152,,,,,,,,,,,,,,,,,,,,,
9265386377297,,,,,,,,,,,,,-28.404236,8.045959,-5.206299,,,,,,,,,,,,,,,
9265386377297,,,,,,,,,,,,,,,,,,,,,,,1024.884,,,,,,,
9265394281349,,,,0.8749052,1.0327942,-0.9643526,,,,,,,,,,,,,,,,,,,,,,,,
9265394281349,,,,,,,,,,72.431305,-18.484665,-1.5985587,,,,,,,,,,,,,,,,,,
9265406518898,0.2716217,4.3617554,9.63353,,,,,,,,,,,,,,,,,,,,,,,,,,,
9265414148293,,,,0.35734597,0.8729675,-0.46337318,,,,,,,,,,,,,,,,,,,,,,,,
9265406518898,,,,,,,,,,,,,-28.302002,9.184265,-5.7113647,,,,,,,,,,,,,,,
9265406518898,,,,,,,-0.18295288,-0.10282898,0.0030975342,,,,,,,,,,,,,,,,,,,,,
9265414148293,,,,,,,,,,72.4483,-18.384829,-1.442725,,,,,,,,,,,,,,,,,,
9265419946633,,,,,,,,,,,,,,,,,,,,,,,1024.8867,,,,,,,
9265426660500,0.068344116,4.1748047,9.750809,,,,,,,,,,,,,,,,,,,,,,,,,,,
9265434778176,,,,0.30787104,0.70809865,-0.5934534,,,,,,,,,,,,,,,,,,,,,,,,
9265426660500,,,,,,,-0.19894409,-0.085357666,-0.0018005371,,,,,,,,,,,,,,,,,,,,,
9265426660500,,,,,,,,,,,,,-27.528381,9.793091,-5.9265137,,,,,,,,,,,,,,,
9265434778176,,,,,,,,,,72.427765,-18.22618,-1.3204437,,,,,,,,,,,,,,,,,,
9265446802101,-0.1850586,4.064987,9.615631,,,,,,,,,,,,,,,,,,,,,,,,,,,
9265446802101,,,,,,,,,,,,,-27.067566,9.727478,-5.8624268,,,,,,,,,,,,,,,
9265446802101,,,,,,,-0.17893982,-0.09738159,-0.0015563965,,,,,,,,,,,,,,,,,,,,,
9265453851662,,,,-0.094830796,0.6789291,-0.7281332,,,,,,,,,,,,,,,,,,,,,,,,
9265453515969,,,,,,,,,,,,,,,,,,,,,,,1024.8966,,,,,,,
9265453851662,,,,,,,,,,72.40552,-18.111263,-1.2311186,,,,,,,,,,,,,,,,,,
9265466943703,-0.39033508,3.7852478,9.719208,,,,,,,,,,,,,,,,,,,,,,,,,,,
9265466943703,,,,,,,,,,,,,-27.619934,9.393311,-6.402588,,,,,,,,,,,,,,,
9265466943703,,,,,,,-0.16389465,-0.08201599,3.8146973E-4,,,,,,,,,,,,,,,,,,,,,
9265473718605,,,,-0.20419407,0.3124671,-0.49762344,,,,,,,,,,,,,,,,,,,,,,,,
